province,city_muni,year,ira
Lanao del Sur,Lumbayanague,2015,72.000141
Lanao del Sur,Lumbayanague,2016,79.377433
Lanao del Sur,Madalum,1992,2.037291
Lanao del Sur,Madalum,1993,4.002649
Lanao del Sur,Madalum,1994,0
Lanao del Sur,Madalum,1995,4.002649
Lanao del Sur,Madalum,1996,6.62032
Lanao del Sur,Madalum,1997,6.62032
Lanao del Sur,Madalum,1998,14.202336
Lanao del Sur,Madalum,1999,20.401014
Lanao del Sur,Madalum,2000,24.227003
Lanao del Sur,Madalum,2001,24.227003
Lanao del Sur,Madalum,2002,33.9809138
Lanao del Sur,Madalum,2003,35.51748588
Lanao del Sur,Madalum,2004,34.628256
Lanao del Sur,Madalum,2005,35.82092284
Lanao del Sur,Madalum,2006,44.031167
Lanao del Sur,Madalum,2007,45.795904
Lanao del Sur,Madalum,2008,53.7924
Lanao del Sur,Madalum,2009,66.784251
Lanao del Sur,Madalum,2010,70.833489
Lanao del Sur,Madalum,2011,76.718028
Lanao del Sur,Madalum,2012,74.29962
Lanao del Sur,Madalum,2013,77.389895
Lanao del Sur,Madalum,2014,87.76908
Lanao del Sur,Madalum,2015,100.409965
Lanao del Sur,Madalum,2016,110.6997
Lanao del Sur,Madamba,1992,1.636186
Lanao del Sur,Madamba,1993,3.44468
Lanao del Sur,Madamba,1994,0
Lanao del Sur,Madamba,1995,3.44468
Lanao del Sur,Madamba,1996,7.613352
Lanao del Sur,Madamba,1997,9.707064
Lanao del Sur,Madamba,1998,10.992
Lanao del Sur,Madamba,1999,14.361188
Lanao del Sur,Madamba,2000,16.187772
Lanao del Sur,Madamba,2001,16.186788
Lanao del Sur,Madamba,2002,21.973884
Lanao del Sur,Madamba,2003,21.973884
Lanao del Sur,Madamba,2004,22.788
Lanao del Sur,Madamba,2005,22.788
Lanao del Sur,Madamba,2006,22.788
Lanao del Sur,Madamba,2007,22.788
Lanao del Sur,Madamba,2008,35.872896
Lanao del Sur,Madamba,2009,47.31352
Lanao del Sur,Madamba,2010,46.400041
Lanao del Sur,Madamba,2011,50.26584
Lanao del Sur,Madamba,2012,48.660376
Lanao del Sur,Madamba,2013,48.6603724
Lanao del Sur,Madamba,2014,56.85308
Lanao del Sur,Madamba,2015,65.036818
Lanao del Sur,Madamba,2016,68.0967
Lanao del Sur,Maguing,1992,3.945467
Lanao del Sur,Maguing,1993,7.425601
Lanao del Sur,Maguing,1994,0
Lanao del Sur,Maguing,1995,7.425601
Lanao del Sur,Maguing,1996,14.56648
Lanao del Sur,Maguing,1997,14.56648
Lanao del Sur,Maguing,1998,18.602913
Lanao del Sur,Maguing,1999,24.153228
Lanao del Sur,Maguing,2000,26.983408
Lanao del Sur,Maguing,2001,26.983408
Lanao del Sur,Maguing,2002,37.57022939
Lanao del Sur,Maguing,2003,40.257958
Lanao del Sur,Maguing,2004,28.19775
Lanao del Sur,Maguing,2005,42.629652
Lanao del Sur,Maguing,2006,46.310208
Lanao del Sur,Maguing,2007,51.346972
Lanao del Sur,Maguing,2008,60.305508
Lanao del Sur,Maguing,2009,77.59678588
Lanao del Sur,Maguing,2010,81.963469
Lanao del Sur,Maguing,2011,88.932708
Lanao del Sur,Maguing,2012,85.985312
Lanao del Sur,Maguing,2013,88.29432
Lanao del Sur,Maguing,2014,100.217736
Lanao del Sur,Maguing,2015,114.56006
Lanao del Sur,Maguing,2016,126.281424
Lanao del Sur,Malabang,1992,2.981492
Lanao del Sur,Malabang,1993,5.554719
Lanao del Sur,Malabang,1994,0
Lanao del Sur,Malabang,1995,5.554719
Lanao del Sur,Malabang,1996,5.554719
Lanao del Sur,Malabang,1997,5.554719
Lanao del Sur,Malabang,1998,5.554719
Lanao del Sur,Malabang,1999,18.160263
Lanao del Sur,Malabang,2001,23.20703826
Lanao del Sur,Malabang,2002,29.01342359
Lanao del Sur,Malabang,2003,29.01342359
Lanao del Sur,Malabang,2004,31.06033131
Lanao del Sur,Malabang,2005,31.72385798
Lanao del Sur,Malabang,2006,38.5495959
Lanao del Sur,Malabang,2007,39.921888
Lanao del Sur,Malabang,2008,47.048484
Lanao del Sur,Malabang,2009,57.682855
Lanao del Sur,Malabang,2010,61.294204
Lanao del Sur,Malabang,2011,66.459579
Lanao del Sur,Malabang,2012,64.442808
Lanao del Sur,Malabang,2013,68.852184
Lanao del Sur,Malabang,2014,78.197928
Lanao del Sur,Malabang,2015,89.459048
Lanao del Sur,Malabang,2016,98.738377
Lanao del Sur,Marantao,1992,2.582674
Lanao del Sur,Marantao,1993,4.579428
Lanao del Sur,Marantao,1994,5.636368
Lanao del Sur,Marantao,1995,6.351408
Lanao del Sur,Marantao,1996,6.519625
Lanao del Sur,Marantao,1997,6.519625
Lanao del Sur,Marantao,1998,6.519625
Lanao del Sur,Marantao,1999,6.519625
Lanao del Sur,Marantao,2001,6.519625
Lanao del Sur,Marantao,2002,33.6144
Lanao del Sur,Marantao,2003,28.7711076
Lanao del Sur,Marantao,2004,33.81182395
Lanao del Sur,Marantao,2005,39.365604
Lanao del Sur,Marantao,2006,42.629652
Lanao del Sur,Marantao,2007,51.6
Lanao del Sur,Marantao,2008,61.251552
Lanao del Sur,Marantao,2009,75.084756
Lanao del Sur,Marantao,2010,79.651213
Lanao del Sur,Marantao,2011,86.281334
Lanao del Sur,Marantao,2012,83.589923
Lanao del Sur,Marantao,2013,89.25623
Lanao del Sur,Marantao,2014,101.255592
Lanao del Sur,Marantao,2015,115.841552
Lanao del Sur,Marantao,2016,127.741121
Lanao del Sur,Marawi City,1992,35.173742
Lanao del Sur,Marawi City,1993,67.684624
Lanao del Sur,Marawi City,1994,79.7495
Lanao del Sur,Marawi City,1995,83.819064
Lanao del Sur,Marawi City,1996,89.11367
Lanao del Sur,Marawi City,1997,106.02779
Lanao del Sur,Marawi City,1998,111.915813
Lanao del Sur,Marawi City,1999,128.839618
Lanao del Sur,Marawi City,2000,151.594116
Lanao del Sur,Marawi City,2001,151.594116
Lanao del Sur,Marawi City,2002,164.2909226
Lanao del Sur,Marawi City,2003,141.427101
Lanao del Sur,Marawi City,2004,195.58199515
Lanao del Sur,Marawi City,2005,183.737604
Lanao del Sur,Marawi City,2006,170.161437
Lanao del Sur,Marawi City,2007,174.161437
Lanao del Sur,Marawi City,2008,243.39954
Lanao del Sur,Marawi City,2009,304.282701
Lanao del Sur,Marawi City,2010,330.773485
Lanao del Sur,Marawi City,2011,354.921804
Lanao del Sur,Marawi City,2012,310.953257
Lanao del Sur,Marawi City,2013,333.717072
Lanao del Sur,Marawi City,2014,375.077101
Lanao del Sur,Marawi City,2015,428.75369
Lanao del Sur,Marawi City,2016,468.927047
Lanao del Sur,Marogong,1992,2.893336
Lanao del Sur,Marogong,1993,0
Lanao del Sur,Marogong,1994,0
Lanao del Sur,Marogong,1995,2.893336
Lanao del Sur,Marogong,1996,2.893336
Lanao del Sur,Marogong,1997,2.893336
Lanao del Sur,Marogong,1998,10.321226
Lanao del Sur,Marogong,1999,14.219684
Lanao del Sur,Marogong,2000,16.7172
Lanao del Sur,Marogong,2001,16.7172
Lanao del Sur,Marogong,2002,23.66749908
Lanao del Sur,Marogong,2003,23.66749908
Lanao del Sur,Marogong,2004,25.0143054
Lanao del Sur,Marogong,2005,25.0143054
Lanao del Sur,Marogong,2006,25.05312065
Lanao del Sur,Marogong,2007,24.24774266
Lanao del Sur,Marogong,2008,36.144
Lanao del Sur,Marogong,2009,44.568164
Lanao del Sur,Marogong,2010,49.02498
Lanao del Sur,Marogong,2011,51.252506
Lanao del Sur,Marogong,2012,49.623088
Lanao del Sur,Marogong,2013,52.488732
Lanao del Sur,Marogong,2014,59.553742
Lanao del Sur,Marogong,2015,68.126444
Lanao del Sur,Marogong,2016,75.133792
Lanao del Sur,Masiu,1992,2.37934
Lanao del Sur,Masiu,1993,4.427283
Lanao del Sur,Masiu,1994,5.355072
Lanao del Sur,Masiu,1995,6.48954
Lanao del Sur,Masiu,1996,8.775588
Lanao del Sur,Masiu,1997,10.887669
Lanao del Sur,Masiu,1998,9.289232
Lanao del Sur,Masiu,1999,12.246
Lanao del Sur,Masiu,2000,16.215649
Lanao del Sur,Masiu,2001,16.215649
Lanao del Sur,Masiu,2002,19.68
Lanao del Sur,Masiu,2003,20.709869
Lanao del Sur,Masiu,2004,20.700369
Lanao del Sur,Masiu,2005,23.22934088
Lanao del Sur,Masiu,2006,22.453668
Lanao del Sur,Masiu,2007,27.4416
Lanao del Sur,Masiu,2008,32.33466
Lanao del Sur,Masiu,2009,40.019302
Lanao del Sur,Masiu,2010,42.546841
Lanao del Sur,Masiu,2011,46.138992
Lanao del Sur,Masiu,2012,44.716536
Lanao del Sur,Masiu,2013,44.63268
Lanao del Sur,Masiu,2014,50.69064
Lanao del Sur,Masiu,2015,57.985304
Lanao del Sur,Masiu,2016,64.000195
Lanao del Sur,Mulondo,1992,1.935305
Lanao del Sur,Mulondo,1993,3.590982
Lanao del Sur,Mulondo,1994,0
Lanao del Sur,Mulondo,1995,3.590982
Lanao del Sur,Mulondo,1996,9.049082
Lanao del Sur,Mulondo,1997,13.557663
Lanao del Sur,Mulondo,1998,14.761312
Lanao del Sur,Mulondo,1999,19.3287
Lanao del Sur,Mulondo,2000,23.862675
Lanao del Sur,Mulondo,2001,24.47084264
Lanao del Sur,Mulondo,2002,29.4814179
Lanao del Sur,Mulondo,2003,29.4814179
Lanao del Sur,Mulondo,2004,30.45892641
Lanao del Sur,Mulondo,2005,33.07297757
Lanao del Sur,Mulondo,2006,40.06624772999999
Lanao del Sur,Mulondo,2007,41.09378605
Lanao del Sur,Mulondo,2008,49.58429279
Lanao del Sur,Mulondo,2009,57.51620778
Lanao del Sur,Mulondo,2010,60.798878
Lanao del Sur,Mulondo,2011,65.828653
Lanao del Sur,Mulondo,2012,63.712467
Lanao del Sur,Mulondo,2013,68.449202
Lanao del Sur,Mulondo,2014,77.60868
Lanao del Sur,Mulondo,2015,88.784844
Lanao del Sur,Mulondo,2016,97.862753
Lanao del Sur,Pagayawan,1992,0
Lanao del Sur,Pagayawan,1993,0
Lanao del Sur,Pagayawan,1994,5.690551
Lanao del Sur,Pagayawan,1995,5.690551
Lanao del Sur,Pagayawan,1996,5.690551
Lanao del Sur,Pagayawan,1997,5.690551
Lanao del Sur,Pagayawan,1998,9.99165
Lanao del Sur,Pagayawan,1999,12.660605
Lanao del Sur,Pagayawan,2001,12.660605
Lanao del Sur,Pagayawan,2002,20.28157244
Lanao del Sur,Pagayawan,2003,20.28157244
Lanao del Sur,Pagayawan,2004,20.2815724
Lanao del Sur,Pagayawan,2005,20.2815764
Lanao del Sur,Pagayawan,2006,21.914148
Lanao del Sur,Pagayawan,2007,21.43047413
Lanao del Sur,Pagayawan,2008,21.914148
Lanao del Sur,Pagayawan,2009,42.3862132
Lanao del Sur,Pagayawan,2010,44.94251
Lanao del Sur,Pagayawan,2011,48.684557
Lanao del Sur,Pagayawan,2012,47.125687
Lanao del Sur,Pagayawan,2013,45.732143
Lanao del Sur,Pagayawan,2014,51.861576
Lanao del Sur,Pagayawan,2015,59.324827
Lanao del Sur,Pagayawan,2016,65.4012
Lanao del Sur,Piagapo,1992,2.263855
Lanao del Sur,Piagapo,1993,0
Lanao del Sur,Piagapo,1994,0
Lanao del Sur,Piagapo,1995,2.263855
Lanao del Sur,Piagapo,1996,2.263855
Lanao del Sur,Piagapo,1997,2.263855
Lanao del Sur,Piagapo,1998,7.316422
Lanao del Sur,Piagapo,1999,7.316422
Lanao del Sur,Piagapo,2000,21.221363
Lanao del Sur,Piagapo,2001,21.221363
Lanao del Sur,Piagapo,2002,25.06167132
Lanao del Sur,Piagapo,2003,29.58025463
Lanao del Sur,Piagapo,2004,29.5802544
Lanao del Sur,Piagapo,2005,29.5802545
Lanao del Sur,Piagapo,2006,29.5802544
Lanao del Sur,Piagapo,2007,29.580252
Lanao del Sur,Piagapo,2008,29.5802545
Lanao del Sur,Piagapo,2009,57.31608732
Lanao del Sur,Piagapo,2010,60.87045
Lanao del Sur,Piagapo,2011,65.97708
Lanao del Sur,Piagapo,2012,63.945348
Lanao del Sur,Piagapo,2013,58.89678
Lanao del Sur,Piagapo,2014,66.830868
Lanao del Sur,Piagapo,2015,76.452908
Lanao del Sur,Piagapo,2016,84.323064
Lanao del Sur,Picong,1992,2.23408
Lanao del Sur,Picong,1993,4.267375
Lanao del Sur,Picong,1994,0
Lanao del Sur,Picong,1995,4.267375
Lanao del Sur,Picong,1996,4.267375
Lanao del Sur,Picong,1997,4.267375
Lanao del Sur,Picong,1998,11.693076
Lanao del Sur,Picong,1999,14.657206
Lanao del Sur,Picong,2000,17.168676
Lanao del Sur,Picong,2001,17.168676
Lanao del Sur,Picong,2002,23.72408652
Lanao del Sur,Picong,2003,24.312411
Lanao del Sur,Picong,2004,23.689224
Lanao del Sur,Picong,2005,25.483775
Lanao del Sur,Picong,2006,30.08171644
Lanao del Sur,Picong,2007,30.08171644
Lanao del Sur,Picong,2008,44.058715
Lanao del Sur,Picong,2009,50.157629
Lanao del Sur,Picong,2010,53.254216
Lanao del Sur,Picong,2011,57.694966
Lanao del Sur,Picong,2012,55.87194
Lanao del Sur,Picong,2013,53.269604
Lanao del Sur,Picong,2014,60.414552
Lanao del Sur,Picong,2015,69.111372
Lanao del Sur,Picong,2016,76.194826
Lanao del Sur,Poona Bayabao,1992,2.124319
Lanao del Sur,Poona Bayabao,1993,0
Lanao del Sur,Poona Bayabao,1994,5.152341
Lanao del Sur,Poona Bayabao,1995,5.152341
Lanao del Sur,Poona Bayabao,1996,6.280669
Lanao del Sur,Poona Bayabao,1997,8.429287
Lanao del Sur,Poona Bayabao,1998,12.275861
Lanao del Sur,Poona Bayabao,1999,12.275861
Lanao del Sur,Poona Bayabao,2000,19.823278
Lanao del Sur,Poona Bayabao,2001,19.675263
Lanao del Sur,Poona Bayabao,2002,26.006433
Lanao del Sur,Poona Bayabao,2003,26.57882007
Lanao del Sur,Poona Bayabao,2004,26.57282
Lanao del Sur,Poona Bayabao,2005,26.57282
Lanao del Sur,Poona Bayabao,2006,28.173108
Lanao del Sur,Poona Bayabao,2007,34.414392
Lanao del Sur,Poona Bayabao,2008,40.447836
Lanao del Sur,Poona Bayabao,2009,51.268383
Lanao del Sur,Poona Bayabao,2010,53.510329
Lanao del Sur,Poona Bayabao,2011,57.972394
Lanao del Sur,Poona Bayabao,2012,56.141028
Lanao del Sur,Poona Bayabao,2013,58.08798
Lanao del Sur,Poona Bayabao,2014,65.899932
Lanao del Sur,Poona Bayabao,2015,75.387733
Lanao del Sur,Poona Bayabao,2016,83.13507
Lanao del Sur,Pualas,1992,1.485615
Lanao del Sur,Pualas,1993,3.049041
Lanao del Sur,Pualas,1994,3.6
Lanao del Sur,Pualas,1995,3.6
Lanao del Sur,Pualas,1996,3.6
Lanao del Sur,Pualas,1997,3.6
Lanao del Sur,Pualas,1998,10.164435
Lanao del Sur,Pualas,1999,13.093032
Lanao del Sur,Pualas,2001,16.618436
Lanao del Sur,Pualas,2002,19.160487
Lanao del Sur,Pualas,2003,19.460487
Lanao del Sur,Pualas,2004,20.31768
Lanao del Sur,Pualas,2005,22.5882
Lanao del Sur,Pualas,2006,22.5882
Lanao del Sur,Pualas,2007,25.766252
Lanao del Sur,Pualas,2008,26.166252
Lanao del Sur,Pualas,2009,44.152212
Lanao del Sur,Pualas,2010,46.374758
Lanao del Sur,Pualas,2011,50.232192
Lanao del Sur,Pualas,2012,48.619901
Lanao del Sur,Pualas,2013,47.612352
Lanao del Sur,Pualas,2014,53.990357
Lanao del Sur,Pualas,2015,61.76084
Lanao del Sur,Pualas,2016,68.082924
Lanao del Sur,Saguiaran,1992,1.384586
Lanao del Sur,Saguiaran,1993,3.855451
Lanao del Sur,Saguiaran,1994,5.106594
Lanao del Sur,Saguiaran,1995,5.726085
Lanao del Sur,Saguiaran,1996,5.726085
Lanao del Sur,Saguiaran,1997,9.843421
Lanao del Sur,Saguiaran,1998,11.255571
Lanao del Sur,Saguiaran,1999,14.782824
Lanao del Sur,Saguiaran,2001,14.782824
Lanao del Sur,Saguiaran,2002,23.89880605
Lanao del Sur,Saguiaran,2003,26.01290332
Lanao del Sur,Saguiaran,2004,24.716312
Lanao del Sur,Saguiaran,2005,24.716312
Lanao del Sur,Saguiaran,2006,32.4379149
Lanao del Sur,Saguiaran,2007,33.9558958
Lanao del Sur,Saguiaran,2008,32.4379149
Lanao del Sur,Saguiaran,2009,43.760796
Lanao del Sur,Saguiaran,2010,46.314674
Lanao del Sur,Saguiaran,2011,50.126268
Lanao del Sur,Saguiaran,2012,48.543189
Lanao del Sur,Saguiaran,2013,53.033714
Lanao del Sur,Saguiaran,2014,60.193312
Lanao del Sur,Saguiaran,2015,68.85824
Lanao del Sur,Saguiaran,2016,75.962083
Lanao del Sur,Sultan Dumalondong,1999,8.99376
Lanao del Sur,Sultan Dumalondong,2000,9.086936
Lanao del Sur,Sultan Dumalondong,2001,11.784554
Lanao del Sur,Sultan Dumalondong,2002,14.29619276
Lanao del Sur,Sultan Dumalondong,2003,14.136
Lanao del Sur,Sultan Dumalondong,2004,14.136
Lanao del Sur,Sultan Dumalondong,2005,15.85451876
Lanao del Sur,Sultan Dumalondong,2006,15.8545148
Lanao del Sur,Sultan Dumalondong,2007,15.8545148
Lanao del Sur,Sultan Dumalondong,2008,24.64686
Lanao del Sur,Sultan Dumalondong,2009,29.642889
Lanao del Sur,Sultan Dumalondong,2010,31.498671
Lanao del Sur,Sultan Dumalondong,2011,34.1444632
Lanao del Sur,Sultan Dumalondong,2012,33.034958
Lanao del Sur,Sultan Dumalondong,2013,30.854022
Lanao del Sur,Sultan Dumalondong,2014,35.017668
Lanao del Sur,Sultan Dumalondong,2015,40.0671
Lanao del Sur,Sultan Dumalondong,2016,44.196396
Lanao del Sur,Tagoloan II,1992,2.195252
Lanao del Sur,Tagoloan II,1993,4.271022
Lanao del Sur,Tagoloan II,1994,5.211337
Lanao del Sur,Tagoloan II,1995,7.853603
Lanao del Sur,Tagoloan II,1996,9.090448
Lanao del Sur,Tagoloan II,1997,11.127414
Lanao del Sur,Tagoloan II,1998,12.271637
Lanao del Sur,Tagoloan II,1999,14.490883
Lanao del Sur,Tagoloan II,2000,19.533999
Lanao del Sur,Tagoloan II,2001,22.995614
Lanao del Sur,Tagoloan II,2002,24.36821025
Lanao del Sur,Tagoloan II,2003,24.36821025
Lanao del Sur,Tagoloan II,2004,24.3681948
Lanao del Sur,Tagoloan II,2005,25.201112
Lanao del Sur,Tagoloan II,2006,32.10201477
Lanao del Sur,Tagoloan II,2007,32.1020148
Lanao del Sur,Tagoloan II,2008,32
Lanao del Sur,Tagoloan II,2009,46.863544
Lanao del Sur,Tagoloan II,2010,49.668201
Lanao del Sur,Tagoloan II,2011,53.778407
Lanao del Sur,Tagoloan II,2012,52.020036
Lanao del Sur,Tagoloan II,2013,56.517924
Lanao del Sur,Tagoloan II,2014,64.070926
Lanao del Sur,Tagoloan II,2015,73.294992
Lanao del Sur,Tagoloan II,2016,80.779486
Lanao del Sur,Tamparan,1992,2.239466
Lanao del Sur,Tamparan,1993,4.22831
Lanao del Sur,Tamparan,1994,0
Lanao del Sur,Tamparan,1995,4.22831
Lanao del Sur,Tamparan,1996,4.22831
Lanao del Sur,Tamparan,1997,8.533056
Lanao del Sur,Tamparan,1998,8.533056
Lanao del Sur,Tamparan,1999,12.975904
Lanao del Sur,Tamparan,2000,14.243302
Lanao del Sur,Tamparan,2001,15.436671
Lanao del Sur,Tamparan,2002,15.9350588
Lanao del Sur,Tamparan,2003,15.9350588
Lanao del Sur,Tamparan,2004,19.9350588
Lanao del Sur,Tamparan,2005,25.73418
Lanao del Sur,Tamparan,2006,25.01334
Lanao del Sur,Tamparan,2007,36.927768
Lanao del Sur,Tamparan,2008,35.949696
Lanao del Sur,Tamparan,2009,46.571748
Lanao del Sur,Tamparan,2010,48.168
Lanao del Sur,Tamparan,2011,53.046629
Lanao del Sur,Tamparan,2012,51.572315
Lanao del Sur,Tamparan,2013,51.67161
Lanao del Sur,Tamparan,2014,58.648764
Lanao del Sur,Tamparan,2015,67.090968
Lanao del Sur,Tamparan,2016,74.013961
Lanao del Sur,Taraka,1992,2.178455
Lanao del Sur,Taraka,1993,0
Lanao del Sur,Taraka,1994,0
Lanao del Sur,Taraka,1995,5.569727
Lanao del Sur,Taraka,1996,8.984401
Lanao del Sur,Taraka,1997,10.895556
Lanao del Sur,Taraka,1998,12.83482
Lanao del Sur,Taraka,1999,16.923156
Lanao del Sur,Taraka,2000,17.08653974
Lanao del Sur,Taraka,2001,17.08653974
Lanao del Sur,Taraka,2002,17.08653974
Lanao del Sur,Taraka,2003,26.04972
Lanao del Sur,Taraka,2004,27.741936
Lanao del Sur,Taraka,2005,27.741936
Lanao del Sur,Taraka,2006,27.414936
Lanao del Sur,Taraka,2007,36.122028
Lanao del Sur,Taraka,2008,42.638016
Lanao del Sur,Taraka,2009,55.178118
Lanao del Sur,Taraka,2010,58.570962
Lanao del Sur,Taraka,2011,63.464226
Lanao del Sur,Taraka,2012,61.480416
Lanao del Sur,Taraka,2013,61.267673
Lanao del Sur,Taraka,2014,69.510588
Lanao del Sur,Taraka,2015,79.519028
Lanao del Sur,Taraka,2016,87.547853
Lanao del Sur,Tubaran,1992,2.824695
Lanao del Sur,Tubaran,1993,5.387931
Lanao del Sur,Tubaran,1994,0
Lanao del Sur,Tubaran,1995,5.387931
Lanao del Sur,Tubaran,1996,9.681012
Lanao del Sur,Tubaran,1997,9.681012
Lanao del Sur,Tubaran,1998,14.01835
Lanao del Sur,Tubaran,1999,14.01835
Lanao del Sur,Tubaran,2001,14.01835
Lanao del Sur,Tubaran,2002,28.09212153
Lanao del Sur,Tubaran,2003,28.09212153
Lanao del Sur,Tubaran,2004,29.0530893
Lanao del Sur,Tubaran,2005,31.3327165
Lanao del Sur,Tubaran,2006,37.32195257
Lanao del Sur,Tubaran,2007,39.39992665
Lanao del Sur,Tubaran,2008,44.8291584
Lanao del Sur,Tubaran,2009,59.107881
Lanao del Sur,Tubaran,2010,62.154112
Lanao del Sur,Tubaran,2011,67.309687
Lanao del Sur,Tubaran,2012,65.165316
Lanao del Sur,Tubaran,2013,65.431596
Lanao del Sur,Tubaran,2014,74.184433
Lanao del Sur,Tubaran,2015,84.93402832
Lanao del Sur,Tubaran,2016,93.541356
Lanao del Sur,Tugaya,1992,2.640852
Lanao del Sur,Tugaya,1993,0
Lanao del Sur,Tugaya,1994,0
Lanao del Sur,Tugaya,1995,2.640852
Lanao del Sur,Tugaya,1996,8.17107
Lanao del Sur,Tugaya,1997,8.17107
Lanao del Sur,Tugaya,1998,8.468185
Lanao del Sur,Tugaya,1999,13.505568
Lanao del Sur,Tugaya,2000,16.665963
Lanao del Sur,Tugaya,2001,16.324
Lanao del Sur,Tugaya,2002,22.680984
Lanao del Sur,Tugaya,2003,22.6809843
Lanao del Sur,Tugaya,2004,22.6809843
Lanao del Sur,Tugaya,2005,22.680984
Lanao del Sur,Tugaya,2006,24.4936253
Lanao del Sur,Tugaya,2007,24.493624
Lanao del Sur,Tugaya,2008,24.493625
Lanao del Sur,Tugaya,2009,42.200436
Lanao del Sur,Tugaya,2010,44.836632
Lanao del Sur,Tugaya,2011,48.591885
Lanao del Sur,Tugaya,2012,47.061276
Lanao del Sur,Tugaya,2013,50.297298
Lanao del Sur,Tugaya,2014,57.092028
Lanao del Sur,Tugaya,2015,65.309756
Lanao del Sur,Tugaya,2016,72.051432
Lanao del Sur,Wao,1992,2.75939
Lanao del Sur,Wao,1993,7.817927
Lanao del Sur,Wao,1994,0
Lanao del Sur,Wao,1995,7.817927
Lanao del Sur,Wao,1996,16.441592
Lanao del Sur,Wao,1997,19.474341
Lanao del Sur,Wao,1998,19.060349
Lanao del Sur,Wao,1999,25.685482
Lanao del Sur,Wao,2000,27.998856
Lanao del Sur,Wao,2001,27.998856
Lanao del Sur,Wao,2002,27.998856
Lanao del Sur,Wao,2003,43.858027
Lanao del Sur,Wao,2004,42.015422
Lanao del Sur,Wao,2005,45.69067888
Lanao del Sur,Wao,2006,53.76158578
Lanao del Sur,Wao,2007,55.79425275
Lanao del Sur,Wao,2008,69.94956623
Lanao del Sur,Wao,2009,78.15441
Lanao del Sur,Wao,2010,83.456122
Lanao del Sur,Wao,2011,90.392489
Lanao del Sur,Wao,2012,87.108454
Lanao del Sur,Wao,2013,95.14647
Lanao del Sur,Wao,2014,107.920735
Lanao del Sur,Wao,2015,123.390507
Lanao del Sur,Wao,2016,135.537445
La Union,Agoo,1992,4.319587
La Union,Agoo,1993,7.607022
La Union,Agoo,1994,10.842964
La Union,Agoo,1995,12.147932
La Union,Agoo,1996,13.235384
La Union,Agoo,1997,17.366683
La Union,Agoo,1998,17.761128
La Union,Agoo,1999,23.367534
La Union,Agoo,2000,28.32849
La Union,Agoo,2001,26.813666
La Union,Agoo,2002,34.002642
La Union,Agoo,2003,36.393147
La Union,Agoo,2004,35.683982
La Union,Agoo,2005,36.683982
La Union,Agoo,2006,45.2140699
La Union,Agoo,2007,47.390125
La Union,Agoo,2008,54.1131639
La Union,Agoo,2009,62.829356
La Union,Agoo,2010,68.08714361
La Union,Agoo,2011,72.147359
La Union,Agoo,2012,70.11389
La Union,Agoo,2013,79.013495
La Union,Agoo,2014,89.483719
La Union,Agoo,2015,102.000611
La Union,Agoo,2016,112.408319
La Union,Aringay,1992,4.073054
La Union,Aringay,1993,7.265707
La Union,Aringay,1994,9.999454
La Union,Aringay,1995,11.156261
La Union,Aringay,1996,12.09178
La Union,Aringay,1997,15.490304
La Union,Aringay,1998,15.32398
La Union,Aringay,1999,20.389592
La Union,Aringay,2000,24.534294
La Union,Aringay,2001,23.818693
La Union,Aringay,2002,30.090069
La Union,Aringay,2003,31.748568
La Union,Aringay,2004,31.58202
La Union,Aringay,2005,34.159926
La Union,Aringay,2006,37.79556242
La Union,Aringay,2007,42.971172
La Union,Aringay,2008,47.79847803
La Union,Aringay,2009,53.743353
La Union,Aringay,2010,57.023549
La Union,Aringay,2011,61.68401
La Union,Aringay,2012,59.895515
La Union,Aringay,2013,66.95763
La Union,Aringay,2014,75.81656
La Union,Aringay,2015,86.442249
La Union,Aringay,2016,95.243892
La Union,Bacnotan,1992,3.770744
La Union,Bacnotan,1993,6.386779
La Union,Bacnotan,1994,9.042839
La Union,Bacnotan,1995,10.083718
La Union,Bacnotan,1996,11.055577
La Union,Bacnotan,1997,14.059965
La Union,Bacnotan,1998,14.429126
La Union,Bacnotan,1999,14.429126
La Union,Bacnotan,2000,22.868964
La Union,Bacnotan,2001,23.109828
La Union,Bacnotan,2002,27.31045
La Union,Bacnotan,2003,29.560129
La Union,Bacnotan,2004,28.646231
La Union,Bacnotan,2005,29.646232
La Union,Bacnotan,2006,37.26024409
La Union,Bacnotan,2007,37.674957
La Union,Bacnotan,2008,44.30554165
La Union,Bacnotan,2009,49.81493950999999
